origin,destination,lng_lat_distance,baidu_map_distance,duration,toll
玉林,拉萨,2053.192849,3188.941,175480,723
玉林,阿里地区,3009.327098,4437.542,245209,723
玉林,昌都地区,1595.268147,2421.837,127443,943
玉林,林芝地区,1759.4568390000006,2797.5879999999997,159022,723
玉林,那曲地区,2040.754962,4002.17,187706,1520
玉林,日喀则地区,2247.956968,3454.738,191745,723
玉林,山南地区,1979.540514,3332.18,181382,723
玉林,乌鲁木齐,3139.40445,4110.378,165632,1881
玉林,阿拉尔,3362.813332,4897.26,197933,2051
玉林,阿克苏地区,3467.666089000001,4850.001,195426,2068
玉林,阿勒泰地区,3419.465594,4539.488,181982,2038
玉林,巴音郭楞,3087.062039,4316.116,174115,1941
玉林,博尔塔拉州,3558.290644,4621.9929999999995,186478,2070
玉林,昌吉州,3167.850847,4141.63,167494,1891
玉林,哈密地区,2724.728533,3537.238,141802,1708
玉林,和田地区,3311.195152,5616.732,223953,2270
玉林,喀什地区,3724.669881,5308.745,212978,2194
玉林,克拉玛依,3427.616526,4491.192,181696,2032
玉林,克孜勒苏州,3723.807842,5272.842,211334,2184
玉林,石河子,3265.823603000001,4246.847,172193,1937
玉林,塔城地区,3623.377671,4719.202,190167,2116
玉林,图木舒克,3487.541322,5073.024,203645,2114
玉林,吐鲁番地区,2976.721566,3923.1540000000014,157655,1841
玉林,五家渠,3178.568036,4196.977,171518,1885
玉林,伊犁州,3547.108056,4784.894,195784,2145
玉林,昆明,802.99215,986.118,43785,464
玉林,保山,1150.103041,1465.384,63511,711
玉林,楚雄州,918.0870541000003,1133.053,49845,534
玉林,大理州,1060.525417,1298.219,57781,619
玉林,德宏州,1196.419157,1603.3729999999994,70366,803
玉林,迪庆州,1198.452089,1599.858,72224,723
玉林,红河州,698.0442155000003,869.8860000000003,39383,435
玉林,丽江,1107.544474,1480.588,63417,743
玉林,临沧,1037.752626,1497.616,70394,588
玉林,怒江州,1200.163185,1523.0420000000001,71011,690
玉林,普洱,941.7674571,1271.118,56512,663
玉林,曲靖,722.0356178,888.071,39631,441
玉林,昭通,832.6684431,1062.131,45122,621
玉林,文山,626.7779519999998,780.2239999999997,36349,355
玉林,西双版纳,965.0949117,1390.1989999999994,61455,733
玉林,玉溪,799.7888641,1039.57,45157,488
玉林,杭州,1312.386479,1617.342,64716,758
玉林,湖州,1349.729008,1695.6670000000001,68474,792
玉林,嘉兴,1388.549772,1713.8629999999994,68959,806
玉林,金华,1191.851811,1486.733,59592,715
玉林,丽水,1175.239319,1489.54,60015,779
玉林,宁波,1395.443433,1717.435,69068,808
玉林,衢州,1121.056655,1403.6760000000006,56285,678
玉林,绍兴,1324.019748,1632.53,65515,769
玉林,台州,1315.3498550000004,1698.1529999999998,68420,877
玉林,温州,1215.928818,1560.731,66172,913
玉林,舟山,1452.62629,1790.34,71463,850
贵阳,安顺,89.75231294,101.447,6634,46
贵阳,毕节地区,158.55990559999995,193.68900000000002,9087,126
贵阳,六盘水,184.8780699,246.66299999999998,11692,143
贵阳,铜仁地区,274.8553499,323.366,14341,247
贵阳,遵义,121.1314581,139.531,8122,77
贵阳,黔西南州,249.0136065,309.936,15388,208
贵阳,黔东南州,127.121016,175.733,10175,84
贵阳,黔南州,90.75732932,110.98700000000001,6413,61
贵阳,海口,823.3395097,1048.4180000000001,48027,475
贵阳,白沙,868.7681807,1240.233,59212,475
贵阳,保亭,943.9197652,1277.345,58844,475
贵阳,昌江,857.6353276000001,1238.228,55847,475
贵阳,儋州,833.064564,1171.897,53736,475
贵阳,澄迈,842.1899911,1104.036,50840,475
贵阳,东方,877.4660015000003,1286.4,60098,475
贵阳,定安,876.3867567,1118.496,52281,475
贵阳,琼海,908.4896241,1150.826,53239,475
贵阳,琼中,904.5923566,1171.911,53476,475
贵阳,乐东,919.635231,1286.002,57768,475
贵阳,临高,819.7640711,1124.005,51732,475
贵阳,陵水,956.2270069,1265.95,56865,475
贵阳,三亚,975.7878679,1318.8270000000002,59794,475
贵阳,屯昌,880.3685919,1129.345,51800,475
贵阳,万宁,941.8223699,1213.483,56164,475
贵阳,文昌,871.5766980000003,1121.28,52663,475
贵阳,五指山,914.6676888,1227.8319999999999,56120,475
贵阳,石家庄,1466.847696,1805.719,73134,984
贵阳,保定,1591.185122,1932.9660000000001,78669,1029
贵阳,沧州,1609.03289,1949.645,78475,1041
贵阳,承德,1902.571488,2306.529,94611,1190
贵阳,邯郸,1331.889232,1641.6329999999994,67340,917
贵阳,衡水,1497.1380869999994,1803.7020000000002,72800,992
贵阳,廊坊,1708.4241780000002,2050.631,82204,1088
贵阳,秦皇岛,1902.710399,2309.965,93128,1210
贵阳,唐山,1797.890728,2170.419,87486,1148
贵阳,邢台,1375.727327,1693.525,68730,940
贵阳,张家口,1749.0728989999998,2116.387,89592,993
贵阳,郑州,1121.6690119999996,1452.634,59632,806
贵阳,安阳,1280.105277,1582.882,65001,894
贵阳,鹤壁,1245.639616,1538.3629999999994,62837,876
贵阳,焦作,1140.807634,1503.759,65488,819
贵阳,开封,1166.371639,1446.5620000000001,59663,822
贵阳,洛阳,1048.573859,1403.289,59147,820
贵阳,漯河,1046.802497,1348.7579999999996,55515,753
贵阳,南阳,906.289888,1188.6589999999999,51267,693
贵阳,平顶山,1014.167424,1321.265,54698,747
贵阳,濮阳,1286.748385,1605.9029999999998,65240,896
贵阳,三门峡,1003.169174,1272.108,56257,721
贵阳,商丘,1219.211146,1511.265,61030,856
贵阳,新乡,1184.81897,1479.244,61053,847
贵阳,信阳,941.1242067,1219.266,52075,695
贵阳,许昌,1070.217434,1363.329,56367,762
贵阳,周口,1090.685953,1379.1970000000001,56011,772
贵阳,驻马店,1000.83098,1270.636,52726,715
贵阳,哈尔滨,2768.12172,3244.571,129986,1538
贵阳,大庆,2745.39123,3279.4840000000013,130705,1636
贵阳,大兴安岭地区,3181.090555,4070.7090000000003,164232,1847
贵阳,鹤岗,3091.752128,3780.972,152048,1780
贵阳,黑河,3170.248031,3822.1279999999997,148179,1802
贵阳,鸡西,2993.410129,3605.414,142575,1788
贵阳,佳木斯,3054.141439,3593.813,140336,1697
贵阳,牡丹江,2860.434054,3444.1079999999997,136589,1716
贵阳,七台河,3028.010965,3646.913,142232,1718
贵阳,齐齐哈尔,2757.295337,3425.125,136192,1691
贵阳,双鸭山,3096.27972,3673.1609999999996,143320,1724
贵阳,绥化,2853.880863,3448.757,139803,1650
贵阳,伊春,3042.747635,3577.315,140212,1689
贵阳,武汉,863.4654163999999,1038.506,43679,611
贵阳,鄂州,902.9467474,1092.317,45323,650
贵阳,恩施,493.1543276,631.825,26739,409
贵阳,黄冈,906.8810944,1101.506,45918,665
贵阳,黄石,908.6239335,1074.0839999999996,45462,635
贵阳,荆门,727.6573006,939.193,41754,599
贵阳,荆州,680.2320784,870.873,38279,551
贵阳,潜江,722.5395526000003,893.803,37869,556
贵阳,神农架林区,663.6415772,986.852,47957,552
贵阳,十堰,776.9432308999999,1042.7089999999996,48643,593
贵阳,随州,860.5098349,1086.355,45236,634
贵阳,天门,769.9577208,944.919,39220,581
贵阳,仙桃,770.1514392000001,957.5989999999999,40050,584
贵阳,咸宁,827.354437,976.443,41331,588
贵阳,襄阳,806.8341152,1039.6019999999999,44044,637
贵阳,孝感,851.7509792000003,1072.769,44765,636
贵阳,宜昌,640.613666,864.904,38658,567
贵阳,长沙,644.0600347999998,797.1489999999999,34716,480
贵阳,常德,554.261122,641.9169999999998,27838,413
贵阳,郴州,639.0075837999998,798.4639999999997,34771,519
贵阳,衡阳,584.612649,733.962,33343,369
贵阳,怀化,340.8416625,435.504,21430,223
贵阳,娄底,537.9139217000002,699.38,32363,363
贵阳,邵阳,476.430138,606.828,28453,317
贵阳,湘潭,630.6418614,789.5110000000003,36295,384
贵阳,湘西州,353.8908448,413.912,18211,294
贵阳,益阳,599.0343952000002,717.617,30515,447
贵阳,永州,489.0072863,665.2610000000002,29828,434
贵阳,岳阳,702.5792784,836.107,35421,506
贵阳,张家界,463.5588062,583.411,25380,414
贵阳,株洲,649.4639074,817.2389999999997,36804,394
贵阳,南京,1316.562484,1578.3929999999998,66856,879
贵阳,常州,1409.6358779999994,1694.731,71127,935
贵阳,淮安,1416.270599,1739.934,71914,924
贵阳,连云港,1485.68501,1861.896,73452,985
贵阳,南通,1498.097985,1799.105,74838,945
贵阳,苏州,1450.354842,1755.277,73061,983
贵阳,宿迁,1378.586055,1712.3029999999999,69123,930
贵阳,泰州,1433.687689,1713.126,71415,921
贵阳,无锡,1430.853443,1731.825,72446,940
贵阳,徐州,1315.709616,1667.733,67138,922
贵阳,盐城,1495.778684,1818.0020000000002,74215,948
贵阳,扬州,1388.407233,1648.743,68363,881
贵阳,镇江,1381.629474,1660.93,70172,899
贵阳,南昌,933.8439721,1148.5739999999996,49274,544
贵阳,抚州,965.8675471,1157.815,48774,551
贵阳,赣州,825.9218052,1016.2539999999999,43374,682
贵阳,吉安,824.0930457999997,1025.3339999999996,44867,501
贵阳,景德镇,1071.79326,1292.623,52490,771
贵阳,九江,974.0087804,1153.5810000000001,48120,699
贵阳,萍乡,717.1540437000001,896.335,40135,431
贵阳,上饶,1128.066652,1331.8770000000004,55250,629
贵阳,新余,826.0038674,1004.1460000000001,43519,481
贵阳,宜春,772.4574339,945.332,41850,452
贵阳,鹰潭,1035.528839,1237.546,51770,585
贵阳,长春,2547.921502,2998.29,119351,1511
贵阳,白城,2553.043029,3148.813,124293,1495
贵阳,白山,2478.133381,3038.449,122218,1534
贵阳,吉林市,2620.928503,3098.3959999999997,122609,1559
贵阳,辽源,2464.30346,2925.863,116543,1483
贵阳,四平,2438.605798,2890.5759999999996,114758,1468
贵阳,松原,2616.91063,3108.013,123824,1561
贵阳,通化,2431.485662,2959.777,118915,1497
贵阳,延边,2743.566274,3354.334000000001,133060,1614
贵阳,沈阳,2277.319997,2704.7670000000007,108142,1380
贵阳,鞍山,2199.379083,2694.5159999999996,107507,1378
贵阳,本溪,2262.952936,2750.395,110359,1401
贵阳,朝阳,2084.693926000001,2561.554,104979,1310
贵阳,大连,1949.534346,2856.855,113561,1450
贵阳,丹东,2215.523707,2860.732,114544,1453
贵阳,抚顺,2312.996211,2756.853,110032,1406
贵阳,阜新,2189.395674,2620.476,105224,1345
贵阳,葫芦岛,2040.454755,2452.611,98392,1270
贵阳,锦州,2088.288807,2497.945,100528,1287
贵阳,辽阳,2221.150669,2685.22,107238,1376
贵阳,盘锦,2143.866918,2580.769,103255,1329
贵阳,铁岭,2340.023653,2774.086,110787,1415
贵阳,营口,2117.477901,2644.468,106491,1352
贵阳,呼和浩特,1644.908976,2022.529,84254,1042
贵阳,阿拉善盟,1362.8437199999996,1871.6860000000001,81107,878
贵阳,包头,1586.931544,1901.0179999999998,81066,984
贵阳,巴彦淖尔,1575.351015,2062.687,87979,1108
贵阳,赤峰,2068.687349,2494.759,102635,1273
贵阳,鄂尔多斯,1499.132968,1799.86,76021,984
贵阳,呼伦贝尔,2752.600167,3881.165,153315,1871
贵阳,通辽,2355.101978,2831.537000000001,114837,1396
贵阳,乌海,1453.128006,1914.9820000000002,82331,1055
贵阳,乌兰察布,1706.795301,2054.577,87286,982
贵阳,锡林郭勒盟,2101.361725,2522.248,104361,1159
贵阳,兴安盟,2555.147273,3239.238,127853,1533
贵阳,银川,1322.498941,1767.246,76430,1005
贵阳,固原,1046.243071,1470.201,66629,770
贵阳,石嘴山,1379.625709,1828.911,77245,1022
贵阳,吴忠,1265.867411,1723.005,75527,847
贵阳,中卫,1220.7143199999996,1684.48,74154,834
贵阳,西宁,1208.296871,1679.4879999999994,72649,905
贵阳,果洛州,1071.873997,1447.0720000000001,72736,589
贵阳,海东地区,1184.39692,1645.146,70722,896
贵阳,海北州,1274.707976,1781.004,77790,905
贵阳,海南州,1219.49653,1814.473,79200,905
贵阳,海西州,1485.531692,2162.9179999999997,92963,905
贵阳,黄南州,1086.315689,1678.3270000000002,73067,863
贵阳,玉树州,1174.069447,1619.255,88521,545
贵阳,济南,1483.864539,1778.392,72734,927
贵阳,滨州,1599.967881,1927.3129999999999,78224,980
贵阳,东营,1645.1120460000006,2004.651,81576,1032
贵阳,德州,1507.176257,1829.9389999999999,74549,1008
贵阳,菏泽,1272.358622,1539.1660000000006,63033,851
贵阳,济宁,1356.438936,1661.047,68750,880
贵阳,莱芜,1491.120805,1811.082,74095,945
贵阳,聊城,1402.3753869999994,1697.682,69239,955
贵阳,临沂,1453.674496,1843.203,77112,944
贵阳,青岛,1670.863173,2059.1,84117,1062
贵阳,日照,1562.133164,1925.121,78728,990
贵阳,泰安,1448.862716,1751.849,71426,925
贵阳,威海,1886.880117,2293.038,92065,1150
贵阳,潍坊,1624.500231,1981.576,81443,1023
贵阳,烟台,1831.676858,2217.163,88940,1120
贵阳,枣庄,1359.292166,1740.296,68899,847
贵阳,淄博,1558.994728,1890.046,78512,975
贵阳,太原,1368.00735,1647.015,71986,829
贵阳,长治,1226.523055,1565.7839999999999,68758,807
贵阳,大同,1619.650854,1929.832,83356,937
贵阳,晋城,1148.143851,1502.493,66231,845
贵阳,晋中,1355.485944,1645.0739999999994,71805,832
贵阳,临汾,1149.339914,1406.131,63033,744
贵阳,吕梁,1282.706375,1649.914,72502,836
贵阳,朔州,1512.861168,1860.4160000000002,79880,915
贵阳,忻州,1432.117286,1730.1879999999999,74963,863
贵阳,阳泉,1406.951099,1727.0810000000001,75406,861
贵阳,运城,1021.933658,1280.62,57589,720
贵阳,西安,878.087869,1053.368,49955,607
贵阳,安康,712.6734631,861.817,39812,469
贵阳,宝鸡,862.0978663999997,1028.99,51743,521
贵阳,汉中,718.9277278,835.905,38223,488
贵阳,商洛,863.8207917999997,1103.178,49457,642
贵阳,铜川,946.4541009,1136.623,52580,640
贵阳,渭南,915.7000742,1100.1580000000001,49818,636
贵阳,咸阳,879.9494877000003,1083.269,50211,623
贵阳,延安,1141.165369,1366.03,61581,763
贵阳,榆林,1327.585464,1627.1870000000001,69436,921
贵阳,成都,519.4024297,663.2,28541,409
贵阳,阿坝州,730.7278022999999,974.087,42762,498
贵阳,巴中,583.2533892000001,676.7410000000001,30699,376
贵阳,达州,516.0268188,591.773,27222,281
贵阳,德阳,549.1660068,723.128,30421,435
贵阳,甘孜州,600.7515797,815.2489999999997,35010,527
贵阳,广安,426.867897,495.505,23339,266
贵阳,广元,652.5941132999999,780.04,35722,430
贵阳,乐山,439.4840069,595.8430000000002,25431,373
贵阳,凉山州,462.156499,766.62,38880,366
贵阳,泸州,281.35357450000004,404.87199999999996,17803,255
贵阳,南充,468.0417378,552.604,25494,281
贵阳,眉山,474.1141564,631.314,26803,385
贵阳,绵阳,576.5771055,700.373,31567,416
贵阳,内江,367.5196993,495.088,21332,287
贵阳,攀枝花,496.3185007,789.43,39516,460
贵阳,遂宁,451.28537019999993,548.625,25322,317
贵阳,雅安,521.6374731000002,695.725,29541,440
贵阳,宜宾,314.0090705,443.171,21181,260
贵阳,资阳,439.5519358,580.736,24955,318
贵阳,自贡,358.3259295,489.281,21152,303
贵阳,拉萨,1566.38213,2552.314,154111,527
贵阳,阿里地区,2533.581344,3800.915,222852,527
贵阳,昌都地区,1054.747205,1680.642,96080,527
贵阳,林芝地区,1258.5675130000004,2160.9610000000002,137401,527
贵阳,那曲地区,1522.093269,3255.847,157283,1055
贵阳,日喀则地区,1774.744769,2818.111,170591,527
贵阳,山南地区,1498.272345,2695.553,159476,527
贵阳,乌鲁木齐,2575.619917,3364.055,138551,1415
贵阳,阿拉尔,2807.550757,4150.937,171535,1585
贵阳,阿克苏地区,2911.853812000001,4103.678,168767,1602
贵阳,阿勒泰地区,2861.773101,3793.165,155805,1573
贵阳,巴音郭楞,2524.169492,3569.7929999999997,148483,1476
贵阳,博尔塔拉州,2994.526131,3875.67,160172,1605
贵阳,昌吉州,2604.064023,3395.3070000000002,141118,1425
贵阳,哈密地区,2165.960564,2790.915,113727,1242
贵阳,和田地区,2774.824359,4870.4090000000015,196437,1804
贵阳,喀什地区,3181.093654,4562.422000000001,185419,1728
贵阳,克拉玛依,2863.889771,3744.869,154894,1567
贵阳,克孜勒苏州,3178.722271,4526.519,183182,1719
贵阳,石河子,2701.859735,3500.5240000000013,146072,1472
贵阳,塔城地区,3059.697177,3972.8790000000004,163346,1651
贵阳,图木舒克,2937.817804,4326.701,176412,1649
贵阳,吐鲁番地区,2413.042825,3176.8309999999997,131033,1375
贵阳,五家渠,2615.116739,3450.6540000000005,144972,1419
贵阳,伊犁州,2984.491247,4038.571,168898,1679
贵阳,昆明,437.15821280000006,518.4680000000002,25817,321
